datetime,lat,lon,elev
2024-08-06T13:43:56,74.903023,-78.530960,nan
2024-08-06T13:43:56,74.903030,-78.530952,nan
2024-08-06T13:43:55,74.903030,-78.530952,nan
2024-08-06T13:43:55,74.903030,-78.530930,nan
2024-08-06T13:43:54,74.903030,-78.530922,nan
2024-08-06T13:43:54,74.903038,-78.530914,nan
2024-08-06T13:43:53,74.903038,-78.530907,nan
2024-08-06T13:43:53,74.903038,-78.530899,nan
2024-08-06T13:43:52,74.903038,-78.530891,nan
2024-08-06T13:43:52,74.903038,-78.530884,nan
2024-08-06T13:43:51,74.903038,-78.530876,nan
2024-08-06T13:43:51,74.903038,-78.530869,nan
2024-08-06T13:43:50,74.903038,-78.530861,nan
2024-08-06T13:43:50,74.903038,-78.530846,nan
2024-08-06T13:43:49,74.903038,-78.530838,nan
2024-08-06T13:43:49,74.903038,-78.530823,nan
2024-08-06T13:43:48,74.903038,-78.530815,nan
2024-08-06T13:43:48,74.903038,-78.530807,nan
2024-08-06T13:43:47,74.903030,-78.530800,nan
2024-08-06T13:43:47,74.903030,-78.530807,nan
2024-08-06T13:43:46,74.903030,-78.530807,nan
2024-08-06T13:43:46,74.903030,-78.530823,nan
2024-08-06T13:43:45,74.903030,-78.530838,nan
2024-08-06T13:43:45,74.903030,-78.530853,nan
2024-08-06T13:43:44,74.903023,-78.530876,nan
2024-08-06T13:43:44,74.903023,-78.530899,nan
2024-08-06T13:43:43,74.903023,-78.530922,nan
2024-08-06T13:43:43,74.903023,-78.530952,nan
2024-08-06T13:43:42,74.903023,-78.530975,nan
2024-08-06T13:43:42,74.903015,-78.531006,nan
2024-08-06T13:43:41,74.903015,-78.531036,nan
2024-08-06T13:43:41,74.903015,-78.531067,nan
2024-08-06T13:43:40,74.903008,-78.531090,nan
2024-08-06T13:43:40,74.903008,-78.531120,nan
2024-08-06T13:43:39,74.903008,-78.531151,nan
2024-08-06T13:43:39,74.903008,-78.531181,nan
2024-08-06T13:43:38,74.903008,-78.531212,nan
2024-08-06T13:43:38,74.903000,-78.531242,nan
2024-08-06T13:43:37,74.903008,-78.531273,nan
2024-08-06T13:43:37,74.903008,-78.531303,nan
2024-08-06T13:43:36,74.903008,-78.531334,nan
2024-08-06T13:43:36,74.903008,-78.531364,nan
2024-08-06T13:43:35,74.903008,-78.531395,nan
2024-08-06T13:43:35,74.903008,-78.531425,nan
2024-08-06T13:43:34,74.903015,-78.531464,nan
2024-08-06T13:43:34,74.903015,-78.531487,nan
2024-08-06T13:43:33,74.903015,-78.531525,nan
2024-08-06T13:43:33,74.903023,-78.531555,nan
2024-08-06T13:43:32,74.903023,-78.531586,nan
2024-08-06T13:43:32,74.903023,-78.531616,nan
2024-08-06T13:43:31,74.903030,-78.531647,nan
2024-08-06T13:43:31,74.903030,-78.531677,nan
2024-08-06T13:43:30,74.903030,-78.531708,nan
2024-08-06T13:43:30,74.903038,-78.531731,nan
2024-08-06T13:43:29,74.903038,-78.531761,nan
2024-08-06T13:43:29,74.903038,-78.531799,nan
2024-08-06T13:43:28,74.903046,-78.531830,nan
2024-08-06T13:43:28,74.903046,-78.531860,nan
2024-08-06T13:43:27,74.903046,-78.531891,nan
2024-08-06T13:43:27,74.903053,-78.531929,nan
2024-08-06T13:43:26,74.903053,-78.531967,nan
2024-08-06T13:43:26,74.903053,-78.531998,nan
2024-08-06T13:43:25,74.903053,-78.532036,nan
2024-08-06T13:43:25,74.903046,-78.532082,nan
