datetime,lat,lon,elev
2024-06-07T15:32:02,84.204025,-38.277775,nan
2024-06-07T15:32:02,84.204041,-38.277439,nan
2024-06-07T15:32:01,84.204063,-38.277042,nan
2024-06-07T15:32:01,84.204079,-38.276611,nan
2024-06-07T15:32:00,84.204102,-38.276173,nan
2024-06-07T15:32:00,84.204124,-38.275730,nan
2024-06-07T15:31:59,84.204147,-38.275295,nan
2024-06-07T15:31:59,84.204170,-38.274857,nan
2024-06-07T15:31:58,84.204193,-38.274418,nan
2024-06-07T15:31:58,84.204208,-38.273975,nan
2024-06-07T15:31:57,84.204231,-38.273540,nan
2024-06-07T15:31:57,84.204254,-38.273087,nan
2024-06-07T15:31:56,84.204277,-38.272617,nan
2024-06-07T15:31:56,84.204292,-38.272141,nan
2024-06-07T15:31:55,84.204315,-38.271664,nan
2024-06-07T15:31:55,84.204338,-38.271187,nan
2024-06-07T15:31:54,84.204361,-38.270718,nan
2024-06-07T15:31:54,84.204384,-38.270241,nan
2024-06-07T15:31:53,84.204407,-38.269753,nan
2024-06-07T15:31:53,84.204430,-38.269260,nan
2024-06-07T15:31:52,84.204453,-38.268768,nan
2024-06-07T15:31:52,84.204475,-38.268280,nan
2024-06-07T15:31:51,84.204498,-38.267796,nan
2024-06-07T15:31:51,84.204521,-38.267315,nan
2024-06-07T15:31:50,84.204544,-38.266834,nan
2024-06-07T15:31:50,84.204567,-38.266357,nan
2024-06-07T15:31:49,84.204582,-38.265884,nan
2024-06-07T15:31:49,84.204605,-38.265408,nan
2024-06-07T15:31:48,84.204620,-38.264938,nan
2024-06-07T15:31:48,84.204643,-38.264462,nan
2024-06-07T15:31:47,84.204659,-38.263985,nan
2024-06-07T15:31:47,84.204681,-38.263508,nan
2024-06-07T15:31:46,84.204697,-38.263039,nan
2024-06-07T15:31:46,84.204712,-38.262558,nan
2024-06-07T15:31:45,84.204727,-38.262054,nan
2024-06-07T15:31:45,84.204742,-38.261528,nan
2024-06-07T15:31:44,84.204765,-38.260975,nan
2024-06-07T15:31:44,84.204781,-38.260422,nan
2024-06-07T15:31:43,84.204796,-38.259869,nan
2024-06-07T15:31:43,84.204811,-38.259323,nan
2024-06-07T15:31:42,84.204826,-38.258778,nan
2024-06-07T15:31:42,84.204842,-38.258224,nan
2024-06-07T15:31:41,84.204849,-38.257671,nan
2024-06-07T15:31:41,84.204865,-38.257114,nan
2024-06-07T15:31:40,84.204880,-38.256557,nan
2024-06-07T15:31:40,84.204895,-38.256001,nan
2024-06-07T15:31:39,84.204903,-38.255444,nan
2024-06-07T15:31:39,84.204918,-38.254883,nan
2024-06-07T15:31:38,84.204933,-38.254314,nan
2024-06-07T15:31:38,84.204941,-38.253738,nan
2024-06-07T15:31:37,84.204956,-38.253159,nan
2024-06-07T15:31:37,84.204971,-38.252571,nan
2024-06-07T15:31:36,84.204987,-38.251972,nan
2024-06-07T15:31:36,84.205002,-38.251377,nan
2024-06-07T15:31:35,84.205017,-38.250771,nan
2024-06-07T15:31:35,84.205025,-38.250160,nan
2024-06-07T15:31:34,84.205040,-38.249550,nan
2024-06-07T15:31:34,84.205055,-38.248932,nan
2024-06-07T15:31:33,84.205070,-38.248310,nan
2024-06-07T15:31:33,84.205078,-38.247681,nan
2024-06-07T15:31:32,84.205093,-38.247055,nan
2024-06-07T15:31:32,84.205109,-38.246426,nan
2024-06-07T15:31:31,84.205116,-38.245811,nan
2024-06-07T15:31:31,84.205132,-38.245197,nan
2024-06-07T15:31:30,84.205139,-38.244591,nan
2024-06-07T15:31:30,84.205154,-38.243984,nan
2024-06-07T15:31:29,84.205162,-38.243378,nan
2024-06-07T15:31:29,84.205177,-38.242771,nan
2024-06-07T15:31:28,84.205185,-38.242165,nan
2024-06-07T15:31:28,84.205193,-38.241550,nan
2024-06-07T15:31:27,84.205208,-38.240936,nan
2024-06-07T15:31:27,84.205215,-38.240330,nan
2024-06-07T15:31:26,84.205231,-38.239727,nan
2024-06-07T15:31:26,84.205238,-38.239128,nan
2024-06-07T15:31:25,84.205246,-38.238529,nan
2024-06-07T15:31:25,84.205261,-38.237934,nan
2024-06-07T15:31:24,84.205269,-38.237347,nan
2024-06-07T15:31:24,84.205276,-38.236759,nan
2024-06-07T15:31:23,84.205292,-38.236176,nan
2024-06-07T15:31:23,84.205299,-38.235592,nan
2024-06-07T15:31:22,84.205307,-38.235004,nan
2024-06-07T15:31:22,84.205315,-38.234413,nan
2024-06-07T15:31:21,84.205322,-38.233822,nan
2024-06-07T15:31:21,84.205330,-38.233227,nan
2024-06-07T15:31:20,84.205338,-38.232628,nan
2024-06-07T15:31:20,84.205353,-38.232018,nan
2024-06-07T15:31:19,84.205360,-38.231407,nan
2024-06-07T15:31:19,84.205360,-38.230793,nan
2024-06-07T15:31:18,84.205368,-38.230183,nan
2024-06-07T15:31:18,84.205376,-38.229568,nan
2024-06-07T15:31:17,84.205376,-38.228951,nan
2024-06-07T15:31:17,84.205376,-38.228329,nan
2024-06-07T15:31:16,84.205376,-38.227707,nan
2024-06-07T15:31:16,84.205376,-38.227089,nan
2024-06-07T15:31:15,84.205368,-38.226471,nan
2024-06-07T15:31:15,84.205368,-38.225861,nan
2024-06-07T15:31:14,84.205360,-38.225254,nan
2024-06-07T15:31:14,84.205353,-38.224644,nan
2024-06-07T15:31:13,84.205353,-38.224030,nan
2024-06-07T15:31:13,84.205345,-38.223419,nan
2024-06-07T15:31:12,84.205345,-38.222813,nan
2024-06-07T15:31:12,84.205338,-38.222214,nan
2024-06-07T15:31:11,84.205338,-38.221622,nan
2024-06-07T15:31:11,84.205338,-38.221031,nan
2024-06-07T15:31:10,84.205338,-38.220444,nan
2024-06-07T15:31:10,84.205330,-38.219856,nan
2024-06-07T15:31:09,84.205330,-38.219269,nan
2024-06-07T15:31:09,84.205330,-38.218681,nan
2024-06-07T15:31:08,84.205330,-38.218102,nan
2024-06-07T15:31:08,84.205330,-38.217525,nan
2024-06-07T15:31:07,84.205330,-38.216953,nan
2024-06-07T15:31:07,84.205330,-38.216377,nan
2024-06-07T15:31:06,84.205330,-38.215797,nan
2024-06-07T15:31:06,84.205330,-38.215221,nan
2024-06-07T15:31:05,84.205338,-38.214638,nan
2024-06-07T15:31:05,84.205338,-38.214054,nan
2024-06-07T15:31:04,84.205338,-38.213467,nan
2024-06-07T15:31:04,84.205338,-38.212872,nan
2024-06-07T15:31:03,84.205338,-38.211689,nan
2024-06-07T15:31:02,84.205338,-38.211094,nan
2024-06-07T15:31:02,84.205338,-38.210495,nan
2024-06-07T15:31:01,84.205345,-38.209900,nan
2024-06-07T15:31:01,84.205345,-38.209297,nan
2024-06-07T15:31:00,84.205353,-38.208691,nan
2024-06-07T15:31:00,84.205353,-38.208088,nan
2024-06-07T15:30:59,84.205360,-38.207481,nan
2024-06-07T15:30:59,84.205360,-38.206879,nan
2024-06-07T15:30:58,84.205368,-38.206272,nan
2024-06-07T15:30:58,84.205376,-38.205666,nan
2024-06-07T15:30:57,84.205383,-38.205063,nan
2024-06-07T15:30:57,84.205391,-38.204456,nan
2024-06-07T15:30:56,84.205399,-38.203854,nan
2024-06-07T15:30:56,84.205399,-38.203251,nan
2024-06-07T15:30:55,84.205406,-38.202648,nan
2024-06-07T15:30:55,84.205414,-38.202053,nan
2024-06-07T15:30:54,84.205421,-38.201454,nan
2024-06-07T15:30:54,84.205437,-38.200859,nan
2024-06-07T15:30:53,84.205444,-38.200264,nan
2024-06-07T15:30:53,84.205444,-38.199673,nan
2024-06-07T15:30:52,84.205452,-38.199081,nan
2024-06-07T15:30:52,84.205460,-38.198498,nan
2024-06-07T15:30:51,84.205467,-38.197914,nan
2024-06-07T15:30:51,84.205475,-38.197338,nan
2024-06-07T15:30:50,84.205482,-38.196762,nan
2024-06-07T15:30:50,84.205482,-38.196190,nan
2024-06-07T15:30:49,84.205490,-38.195621,nan
2024-06-07T15:30:49,84.205498,-38.195049,nan
2024-06-07T15:30:48,84.205505,-38.194481,nan
2024-06-07T15:30:48,84.205513,-38.193913,nan
2024-06-07T15:30:47,84.205521,-38.193352,nan
2024-06-07T15:30:47,84.205528,-38.192795,nan
2024-06-07T15:30:46,84.205528,-38.192245,nan
2024-06-07T15:30:46,84.205536,-38.191696,nan
2024-06-07T15:30:45,84.205544,-38.191147,nan
2024-06-07T15:30:45,84.205559,-38.190601,nan
2024-06-07T15:30:44,84.205566,-38.190052,nan
2024-06-07T15:30:44,84.205574,-38.189503,nan
2024-06-07T15:30:43,84.205582,-38.188953,nan
2024-06-07T15:30:43,84.205589,-38.188400,nan
2024-06-07T15:30:42,84.205597,-38.187859,nan
2024-06-07T15:30:42,84.205605,-38.187321,nan
2024-06-07T15:30:41,84.205620,-38.186787,nan
2024-06-07T15:30:41,84.205627,-38.186249,nan
2024-06-07T15:30:40,84.205643,-38.185711,nan
2024-06-07T15:30:40,84.205650,-38.185177,nan
2024-06-07T15:30:39,84.205658,-38.184639,nan
2024-06-07T15:30:39,84.205666,-38.184109,nan
2024-06-07T15:30:38,84.205673,-38.183578,nan
2024-06-07T15:30:38,84.205688,-38.183052,nan
2024-06-07T15:30:37,84.205696,-38.182529,nan
2024-06-07T15:30:37,84.205704,-38.182007,nan
2024-06-07T15:30:36,84.205711,-38.181484,nan
2024-06-07T15:30:36,84.205719,-38.180962,nan
2024-06-07T15:30:35,84.205727,-38.180443,nan
2024-06-07T15:30:35,84.205734,-38.179920,nan
2024-06-07T15:30:34,84.205742,-38.179401,nan
2024-06-07T15:30:34,84.205750,-38.178886,nan
2024-06-07T15:30:33,84.205757,-38.178371,nan
2024-06-07T15:30:33,84.205765,-38.177860,nan
2024-06-07T15:30:32,84.205772,-38.177349,nan
2024-06-07T15:30:32,84.205780,-38.176834,nan
2024-06-07T15:30:31,84.205788,-38.176319,nan
2024-06-07T15:30:31,84.205795,-38.175800,nan
2024-06-07T15:30:30,84.205811,-38.175282,nan
2024-06-07T15:30:30,84.205811,-38.174767,nan
2024-06-07T15:30:29,84.205818,-38.174252,nan
2024-06-07T15:30:29,84.205826,-38.173737,nan
2024-06-07T15:30:28,84.205833,-38.173225,nan
2024-06-07T15:30:28,84.205833,-38.172718,nan
2024-06-07T15:30:27,84.205841,-38.172211,nan
2024-06-07T15:30:27,84.205841,-38.171711,nan
2024-06-07T15:30:26,84.205841,-38.171211,nan
2024-06-07T15:30:26,84.205849,-38.170719,nan
2024-06-07T15:30:25,84.205849,-38.170235,nan
2024-06-07T15:30:25,84.205849,-38.169754,nan
2024-06-07T15:30:24,84.205849,-38.169281,nan
2024-06-07T15:30:24,84.205849,-38.168808,nan
2024-06-07T15:30:23,84.205849,-38.168343,nan
2024-06-07T15:30:23,84.205849,-38.167885,nan
2024-06-07T15:30:22,84.205849,-38.167435,nan
2024-06-07T15:30:22,84.205841,-38.166985,nan
2024-06-07T15:30:21,84.205841,-38.166542,nan
2024-06-07T15:30:21,84.205841,-38.166103,nan
2024-06-07T15:30:20,84.205841,-38.165668,nan
2024-06-07T15:30:20,84.205841,-38.165230,nan
2024-06-07T15:30:19,84.205841,-38.164795,nan
2024-06-07T15:30:19,84.205841,-38.164364,nan
2024-06-07T15:30:18,84.205841,-38.163933,nan
2024-06-07T15:30:18,84.205841,-38.163502,nan
2024-06-07T15:30:17,84.205833,-38.163078,nan
2024-06-07T15:30:17,84.205833,-38.162651,nan
2024-06-07T15:30:16,84.205833,-38.162228,nan
2024-06-07T15:30:16,84.205826,-38.161804,nan
2024-06-07T15:30:15,84.205826,-38.161385,nan
2024-06-07T15:30:15,84.205818,-38.160969,nan
2024-06-07T15:30:14,84.205818,-38.160557,nan
2024-06-07T15:30:14,84.205811,-38.160149,nan
2024-06-07T15:30:13,84.205811,-38.159740,nan
2024-06-07T15:30:13,84.205803,-38.159340,nan
2024-06-07T15:30:12,84.205803,-38.158939,nan
2024-06-07T15:30:12,84.205795,-38.158543,nan
2024-06-07T15:30:11,84.205795,-38.158154,nan
2024-06-07T15:30:11,84.205795,-38.157772,nan
2024-06-07T15:30:10,84.205795,-38.157391,nan
2024-06-07T15:30:10,84.205795,-38.157009,nan
2024-06-07T15:30:09,84.205795,-38.156631,nan
2024-06-07T15:30:09,84.205803,-38.156250,nan
2024-06-07T15:30:08,84.205803,-38.155869,nan
2024-06-07T15:30:08,84.205803,-38.155491,nan
2024-06-07T15:30:07,84.205811,-38.155109,nan
2024-06-07T15:30:07,84.205811,-38.154728,nan
2024-06-07T15:30:06,84.205811,-38.154346,nan
2024-06-07T15:30:06,84.205818,-38.153965,nan
2024-06-07T15:30:05,84.205826,-38.153580,nan
2024-06-07T15:30:05,84.205826,-38.153187,nan
2024-06-07T15:30:04,84.205833,-38.152794,nan
2024-06-07T15:30:04,84.205841,-38.152393,nan
2024-06-07T15:30:03,84.205849,-38.151989,nan
2024-06-07T15:30:03,84.205849,-38.151588,nan
2024-06-07T15:30:02,84.205856,-38.151188,nan
2024-06-07T15:30:02,84.205864,-38.150780,nan
2024-06-07T15:30:01,84.205872,-38.150375,nan
2024-06-07T15:30:01,84.205872,-38.149960,nan
2024-06-07T15:30:00,84.205879,-38.149544,nan
2024-06-07T15:30:00,84.205887,-38.149120,nan
2024-06-07T15:29:59,84.205887,-38.148701,nan
2024-06-07T15:29:59,84.205894,-38.148281,nan
2024-06-07T15:29:58,84.205894,-38.147861,nan
2024-06-07T15:29:58,84.205902,-38.147446,nan
2024-06-07T15:29:57,84.205902,-38.147030,nan
2024-06-07T15:29:57,84.205910,-38.146614,nan
2024-06-07T15:29:56,84.205910,-38.146202,nan
2024-06-07T15:29:56,84.205910,-38.145786,nan
