datetime,lat,lon,elev
2024-08-06T11:44:20,60.963017,-66.000481,nan
2024-08-06T11:44:20,60.963051,-66.000450,nan
2024-08-06T11:44:19,60.963085,-66.000420,nan
2024-08-06T11:44:19,60.963123,-66.000389,nan
2024-08-06T11:44:18,60.963158,-66.000351,nan
2024-08-06T11:44:18,60.963196,-66.000320,nan
2024-08-06T11:44:17,60.963234,-66.000282,nan
2024-08-06T11:44:17,60.963272,-66.000244,nan
2024-08-06T11:44:16,60.963310,-66.000206,nan
2024-08-06T11:44:16,60.963348,-66.000160,nan
2024-08-06T11:44:15,60.963390,-66.000122,nan
2024-08-06T11:44:15,60.963428,-66.000076,nan
2024-08-06T11:44:14,60.963470,-66.000031,nan
2024-08-06T11:44:14,60.963512,-65.999985,nan
2024-08-06T11:44:13,60.963554,-65.999939,nan
2024-08-06T11:44:13,60.963596,-65.999886,nan
2024-08-06T11:44:12,60.963638,-65.999840,nan
2024-08-06T11:44:12,60.963680,-65.999779,nan
2024-08-06T11:44:11,60.963718,-65.999725,nan
2024-08-06T11:44:11,60.963757,-65.999672,nan
2024-08-06T11:44:10,60.963795,-65.999619,nan
2024-08-06T11:44:10,60.963829,-65.999565,nan
2024-08-06T11:44:09,60.963863,-65.999512,nan
2024-08-06T11:44:09,60.963902,-65.999458,nan
2024-08-06T11:44:08,60.963936,-65.999405,nan
2024-08-06T11:44:08,60.963966,-65.999352,nan
2024-08-06T11:44:07,60.964001,-65.999290,nan
2024-08-06T11:44:07,60.964031,-65.999237,nan
2024-08-06T11:44:06,60.964066,-65.999176,nan
2024-08-06T11:44:06,60.964096,-65.999115,nan
2024-08-06T11:44:05,60.964127,-65.999062,nan
2024-08-06T11:44:05,60.964157,-65.999001,nan
2024-08-06T11:44:04,60.964188,-65.998940,nan
2024-08-06T11:44:04,60.964214,-65.998886,nan
2024-08-06T11:44:03,60.964245,-65.998825,nan
2024-08-06T11:44:03,60.964272,-65.998772,nan
2024-08-06T11:44:02,60.964298,-65.998718,nan
2024-08-06T11:44:02,60.964329,-65.998665,nan
2024-08-06T11:44:01,60.964352,-65.998611,nan
2024-08-06T11:44:01,60.964378,-65.998558,nan
2024-08-06T11:44:00,60.964401,-65.998512,nan
2024-08-06T11:44:00,60.964424,-65.998459,nan
2024-08-06T11:43:59,60.964451,-65.998413,nan
2024-08-06T11:43:59,60.964470,-65.998367,nan
2024-08-06T11:43:58,60.964493,-65.998322,nan
2024-08-06T11:43:58,60.964512,-65.998276,nan
2024-08-06T11:43:57,60.964531,-65.998238,nan
2024-08-06T11:43:57,60.964546,-65.998192,nan
2024-08-06T11:43:56,60.964565,-65.998154,nan
2024-08-06T11:43:56,60.964581,-65.998123,nan
2024-08-06T11:43:55,60.964596,-65.998085,nan
2024-08-06T11:43:55,60.964607,-65.998055,nan
2024-08-06T11:43:54,60.964622,-65.998032,nan
2024-08-06T11:43:54,60.964638,-65.998001,nan
2024-08-06T11:43:53,60.964649,-65.997978,nan
2024-08-06T11:43:53,60.964661,-65.997955,nan
2024-08-06T11:43:52,60.964676,-65.997925,nan
2024-08-06T11:43:52,60.964687,-65.997902,nan
2024-08-06T11:43:51,60.964699,-65.997871,nan
2024-08-06T11:43:51,60.964710,-65.997849,nan
2024-08-06T11:43:50,60.964722,-65.997818,nan
2024-08-06T11:43:50,60.964733,-65.997787,nan
2024-08-06T11:43:49,60.964745,-65.997765,nan
2024-08-06T11:43:49,60.964756,-65.997734,nan
2024-08-06T11:43:48,60.964764,-65.997704,nan
2024-08-06T11:43:48,60.964775,-65.997681,nan
2024-08-06T11:43:47,60.964783,-65.997650,nan
2024-08-06T11:43:47,60.964794,-65.997620,nan
2024-08-06T11:43:46,60.964806,-65.997581,nan
2024-08-06T11:43:46,60.964813,-65.997551,nan
2024-08-06T11:43:45,60.964828,-65.997513,nan
2024-08-06T11:43:45,60.964836,-65.997482,nan
2024-08-06T11:43:44,60.964851,-65.997444,nan
2024-08-06T11:43:44,60.964863,-65.997414,nan
2024-08-06T11:43:43,60.964874,-65.997375,nan
2024-08-06T11:43:43,60.964886,-65.997345,nan
2024-08-06T11:43:42,60.964897,-65.997307,nan
2024-08-06T11:43:42,60.964912,-65.997269,nan
2024-08-06T11:43:41,60.964928,-65.997231,nan
2024-08-06T11:43:41,60.964943,-65.997192,nan
2024-08-06T11:43:40,60.964958,-65.997154,nan
2024-08-06T11:43:40,60.964973,-65.997108,nan
2024-08-06T11:43:39,60.964993,-65.997063,nan
2024-08-06T11:43:39,60.965008,-65.997017,nan
2024-08-06T11:43:38,60.965027,-65.996971,nan
2024-08-06T11:43:38,60.965046,-65.996925,nan
2024-08-06T11:43:37,60.965065,-65.996880,nan
2024-08-06T11:43:37,60.965080,-65.996834,nan
2024-08-06T11:43:36,60.965099,-65.996788,nan
2024-08-06T11:43:36,60.965115,-65.996742,nan
2024-08-06T11:43:35,60.965130,-65.996704,nan
2024-08-06T11:43:35,60.965145,-65.996666,nan
2024-08-06T11:43:34,60.965160,-65.996628,nan
2024-08-06T11:43:34,60.965179,-65.996590,nan
2024-08-06T11:43:33,60.965195,-65.996552,nan
2024-08-06T11:43:33,60.965210,-65.996521,nan
2024-08-06T11:43:32,60.965225,-65.996483,nan
2024-08-06T11:43:32,60.965240,-65.996445,nan
2024-08-06T11:43:31,60.965256,-65.996414,nan
2024-08-06T11:43:31,60.965271,-65.996376,nan
2024-08-06T11:43:30,60.965286,-65.996338,nan
2024-08-06T11:43:30,60.965298,-65.996307,nan
2024-08-06T11:43:29,60.965309,-65.996269,nan
2024-08-06T11:43:29,60.965324,-65.996239,nan
2024-08-06T11:43:28,60.965336,-65.996201,nan
2024-08-06T11:43:28,60.965347,-65.996170,nan
2024-08-06T11:43:27,60.965359,-65.996140,nan
2024-08-06T11:43:27,60.965370,-65.996101,nan
2024-08-06T11:43:26,60.965378,-65.996071,nan
2024-08-06T11:43:26,60.965389,-65.996040,nan
2024-08-06T11:43:25,60.965401,-65.996002,nan
2024-08-06T11:43:25,60.965408,-65.995972,nan
2024-08-06T11:43:24,60.965420,-65.995941,nan
2024-08-06T11:43:24,60.965431,-65.995911,nan
2024-08-06T11:43:23,60.965443,-65.995872,nan
2024-08-06T11:43:23,60.965450,-65.995842,nan
2024-08-06T11:43:22,60.965462,-65.995811,nan
2024-08-06T11:43:22,60.965473,-65.995789,nan
2024-08-06T11:43:21,60.965485,-65.995758,nan
2024-08-06T11:43:21,60.965496,-65.995735,nan
2024-08-06T11:43:20,60.965508,-65.995712,nan
2024-08-06T11:43:20,60.965519,-65.995689,nan
2024-08-06T11:43:19,60.965530,-65.995667,nan
2024-08-06T11:43:19,60.965542,-65.995651,nan
2024-08-06T11:43:18,60.965549,-65.995628,nan
2024-08-06T11:43:18,60.965557,-65.995605,nan
2024-08-06T11:43:17,60.965569,-65.995590,nan
2024-08-06T11:43:17,60.965576,-65.995567,nan
2024-08-06T11:43:16,60.965584,-65.995544,nan
2024-08-06T11:43:16,60.965591,-65.995529,nan
2024-08-06T11:43:15,60.965599,-65.995506,nan
2024-08-06T11:43:15,60.965607,-65.995483,nan
2024-08-06T11:43:14,60.965614,-65.995461,nan
2024-08-06T11:43:14,60.965622,-65.995445,nan
2024-08-06T11:43:13,60.965630,-65.995415,nan
2024-08-06T11:43:13,60.965633,-65.995392,nan
2024-08-06T11:43:12,60.965641,-65.995369,nan
2024-08-06T11:43:12,60.965649,-65.995346,nan
2024-08-06T11:43:11,60.965656,-65.995323,nan
2024-08-06T11:43:11,60.965664,-65.995293,nan
2024-08-06T11:43:10,60.965672,-65.995270,nan
2024-08-06T11:43:10,60.965679,-65.995239,nan
2024-08-06T11:43:09,60.965687,-65.995209,nan
2024-08-06T11:43:09,60.965694,-65.995178,nan
2024-08-06T11:43:08,60.965706,-65.995155,nan
2024-08-06T11:43:08,60.965714,-65.995125,nan
2024-08-06T11:43:07,60.965721,-65.995094,nan
2024-08-06T11:43:07,60.965733,-65.995071,nan
2024-08-06T11:43:06,60.965740,-65.995041,nan
