datetime,lat,lon,elev
2024-08-03T20:00:00,84.995120,-62.865088,nan
2024-08-04T00:00:00,84.990624,-62.850840,nan
2024-08-04T04:00:00,84.996000,-62.767448,nan
2024-08-04T08:00:00,84.993824,-62.631992,nan
2024-08-04T12:00:00,84.984016,-62.549032,nan
2024-08-04T16:00:00,84.974200,-62.420924,nan
2024-08-04T20:00:00,84.960640,-62.243352,nan
2024-08-05T00:00:00,84.950152,-62.118244,nan
2024-08-05T04:00:00,84.948968,-61.915420,nan
2024-08-05T08:00:00,84.949976,-61.689144,nan
2024-08-05T12:00:00,84.946848,-61.429980,nan
2024-08-05T16:00:00,84.945088,-61.250884,nan
2024-08-05T20:00:00,84.943432,-61.102284,nan
2024-08-06T00:00:00,84.945840,-61.003288,nan
2024-08-06T04:00:00,84.950184,-60.784944,nan
2024-08-06T08:00:00,84.943160,-60.553836,nan
2024-08-06T12:00:00,84.932680,-60.404376,nan
2024-08-06T16:00:00,84.927088,-60.227172,nan
2024-08-06T20:00:00,84.923752,-60.093868,nan
2024-08-07T00:00:00,84.929584,-60.040492,nan
2024-08-07T04:00:00,84.939648,-59.943364,nan
2024-08-07T08:00:00,84.936792,-59.816548,nan
2024-08-07T12:00:00,84.918336,-59.690852,nan
2024-08-07T16:00:00,84.901528,-59.584516,nan
2024-08-07T20:00:00,84.893248,-59.425996,nan
2024-08-08T00:00:00,84.888464,-59.263768,nan
2024-08-08T04:00:00,84.885864,-59.121116,nan
2024-08-08T08:00:00,84.886664,-58.961392,nan
2024-08-08T12:00:00,84.884616,-58.757860,nan
2024-08-08T16:00:00,84.877400,-58.651352,nan
2024-08-08T20:00:00,84.873160,-58.579424,nan
2024-08-09T00:00:00,84.869088,-58.518408,nan
2024-08-09T04:00:00,84.865384,-58.464636,nan
2024-08-09T08:00:00,84.863040,-58.399256,nan
2024-08-09T12:00:00,84.860080,-58.319004,nan
2024-08-09T16:00:00,84.852800,-58.249628,nan
2024-08-09T20:00:00,84.844952,-58.192928,nan
2024-08-10T00:00:00,84.840608,-58.144340,nan
2024-08-10T04:00:00,84.837096,-58.095112,nan
2024-08-10T08:00:00,84.834984,-58.060908,nan
2024-08-10T12:00:00,84.833624,-58.051672,nan
2024-08-10T16:00:00,84.831168,-58.069244,nan
2024-08-10T20:00:00,84.828920,-58.146292,nan
2024-08-11T00:00:00,84.830176,-58.287336,nan
2024-08-11T04:00:00,84.832536,-58.441768,nan
2024-08-11T08:00:00,84.836064,-58.591596,nan
2024-08-11T12:00:00,84.838304,-58.776016,nan
2024-08-11T16:00:00,84.838816,-58.898932,nan
2024-08-11T20:00:00,84.837992,-58.954476,nan
2024-08-12T00:00:00,84.840184,-58.997876,nan
2024-08-12T04:00:00,84.841008,-59.022228,nan
2024-08-12T08:00:00,84.838000,-59.044912,nan
2024-08-12T12:00:00,84.835040,-59.084832,nan
2024-08-12T16:00:00,84.831808,-59.057348,nan
2024-08-12T20:00:00,84.830920,-59.028876,nan
2024-08-13T00:00:00,84.835368,-59.052568,nan
2024-08-13T04:00:00,84.841192,-59.091324,nan
2024-08-13T08:00:00,84.843656,-59.142736,nan
