datetime,lat,lon,elev
2024-08-07T13:28:37,80.825424,-96.235924,nan
2024-08-07T13:28:37,80.825439,-96.235939,nan
2024-08-07T13:28:36,80.825455,-96.235947,nan
2024-08-07T13:28:36,80.825462,-96.235962,nan
2024-08-07T13:28:35,80.825478,-96.235977,nan
2024-08-07T13:28:35,80.825493,-96.235992,nan
2024-08-07T13:28:34,80.825508,-96.236008,nan
2024-08-07T13:28:34,80.825523,-96.236023,nan
2024-08-07T13:28:33,80.825531,-96.236038,nan
2024-08-07T13:28:33,80.825546,-96.236053,nan
2024-08-07T13:28:32,80.825562,-96.236061,nan
2024-08-07T13:28:32,80.825577,-96.236069,nan
2024-08-07T13:28:31,80.825592,-96.236076,nan
2024-08-07T13:28:31,80.825607,-96.236092,nan
2024-08-07T13:28:30,80.825623,-96.236099,nan
2024-08-07T13:28:30,80.825630,-96.236107,nan
2024-08-07T13:28:29,80.825645,-96.236122,nan
2024-08-07T13:28:29,80.825661,-96.236130,nan
2024-08-07T13:28:28,80.825676,-96.236145,nan
2024-08-07T13:28:28,80.825691,-96.236160,nan
2024-08-07T13:28:27,80.825706,-96.236168,nan
2024-08-07T13:28:27,80.825714,-96.236176,nan
2024-08-07T13:28:26,80.825729,-96.236183,nan
2024-08-07T13:28:26,80.825745,-96.236191,nan
2024-08-07T13:28:25,80.825752,-96.236191,nan
2024-08-07T13:28:25,80.825768,-96.236191,nan
2024-08-07T13:28:24,80.825783,-96.236183,nan
2024-08-07T13:28:24,80.825798,-96.236183,nan
2024-08-07T13:28:23,80.825813,-96.236191,nan
2024-08-07T13:28:23,80.825821,-96.236191,nan
2024-08-07T13:28:22,80.825836,-96.236198,nan
2024-08-07T13:28:22,80.825851,-96.236206,nan
2024-08-07T13:28:21,80.825859,-96.236214,nan
2024-08-07T13:28:21,80.825874,-96.236214,nan
2024-08-07T13:28:20,80.825882,-96.236214,nan
2024-08-07T13:28:20,80.825897,-96.236206,nan
2024-08-07T13:28:19,80.825905,-96.236198,nan
2024-08-07T13:28:19,80.825920,-96.236183,nan
2024-08-07T13:28:18,80.825928,-96.236168,nan
2024-08-07T13:28:18,80.825935,-96.236160,nan
2024-08-07T13:28:17,80.825951,-96.236153,nan
2024-08-07T13:28:17,80.825958,-96.236137,nan
2024-08-07T13:28:16,80.825958,-96.236130,nan
2024-08-07T13:28:16,80.825966,-96.236130,nan
2024-08-07T13:28:15,80.825974,-96.236122,nan
2024-08-07T13:28:15,80.825981,-96.236122,nan
2024-08-07T13:28:14,80.825981,-96.236122,nan
2024-08-07T13:28:14,80.825989,-96.236122,nan
2024-08-07T13:28:13,80.825989,-96.236122,nan
2024-08-07T13:28:13,80.825989,-96.236115,nan
2024-08-07T13:28:12,80.825996,-96.236107,nan
2024-08-07T13:28:12,80.825996,-96.236099,nan
2024-08-07T13:28:11,80.825996,-96.236084,nan
2024-08-07T13:28:11,80.825996,-96.236069,nan
2024-08-07T13:28:10,80.825996,-96.236038,nan
2024-08-07T13:28:09,80.825996,-96.236031,nan
2024-08-07T13:28:09,80.825996,-96.236023,nan
2024-08-07T13:28:08,80.825996,-96.236015,nan
2024-08-07T13:28:08,80.825996,-96.236015,nan
2024-08-07T13:28:07,80.825996,-96.236023,nan
2024-08-07T13:28:07,80.825989,-96.236038,nan
2024-08-07T13:28:06,80.825989,-96.236053,nan
2024-08-07T13:28:06,80.825989,-96.236069,nan
2024-08-07T13:28:05,80.825989,-96.236092,nan
2024-08-07T13:28:05,80.825981,-96.236107,nan
2024-08-07T13:28:04,80.825981,-96.236122,nan
2024-08-07T13:28:04,80.825974,-96.236145,nan
2024-08-07T13:28:03,80.825966,-96.236160,nan
2024-08-07T13:28:03,80.825958,-96.236176,nan
2024-08-07T13:28:02,80.825951,-96.236191,nan
2024-08-07T13:28:02,80.825943,-96.236214,nan
2024-08-07T13:28:01,80.825935,-96.236237,nan
2024-08-07T13:28:01,80.825935,-96.236259,nan
2024-08-07T13:28:00,80.825928,-96.236290,nan
2024-08-07T13:28:00,80.825920,-96.236320,nan
2024-08-07T13:27:59,80.825912,-96.236359,nan
2024-08-07T13:27:59,80.825905,-96.236397,nan
2024-08-07T13:27:58,80.825897,-96.236427,nan
2024-08-07T13:27:58,80.825890,-96.236465,nan
2024-08-07T13:27:57,80.825874,-96.236496,nan
2024-08-07T13:27:57,80.825867,-96.236534,nan
2024-08-07T13:27:56,80.825859,-96.236572,nan
2024-08-07T13:27:56,80.825851,-96.236610,nan
2024-08-07T13:27:55,80.825844,-96.236656,nan
2024-08-07T13:27:55,80.825836,-96.236702,nan
2024-08-07T13:27:54,80.825829,-96.236748,nan
2024-08-07T13:27:54,80.825829,-96.236794,nan
2024-08-07T13:27:53,80.825821,-96.236832,nan
2024-08-07T13:27:53,80.825813,-96.236870,nan
2024-08-07T13:27:52,80.825806,-96.236900,nan
2024-08-07T13:27:52,80.825798,-96.236938,nan
2024-08-07T13:27:51,80.825798,-96.236977,nan
2024-08-07T13:27:51,80.825790,-96.237007,nan
2024-08-07T13:27:50,80.825783,-96.237045,nan
2024-08-07T13:27:50,80.825783,-96.237083,nan
